autonomousCommunityRank,competition,eligible,latentSkill,nationalRank,opposition,playerId,position,provinceCode,provinceRank,quality,ratingV2,risk,score,uniqueOpponents,validChallenges
1599,179.46,true,63.23,7546,122.7,player-00270,DEF,11,319,238.8,65.02,4.47,540.95,17,30
81,238.69,true,80.12,1394,116.12,player-00271,POR,35,67,295.98,81.75,4.07,650.8,17,28
311,226.63,true,69.05,5252,119.46,player-00272,DEF,35,228,236.29,66.81,4.33,582.38,18,31
188,234.74,true,73.68,3114,113.46,player-00273,DEF,35,143,269.21,76.25,4.95,617.41,14,27
88,238.43,true,80.4,1469,118.83,player-00274,MC,35,72,291.84,84.64,4.98,649.11,16,31
79,218.36,true,87.89,1361,118.83,player-00275,MC,35,65,314.7,86.99,5.31,651.89,14,29
281,192.38,true,76.57,4614,120.17,player-00276,DEL,35,207,280.26,77.33,3.71,592.81,18,28
386,181.85,true,79.69,6422,117.61,player-00277,DEF,35,290,262.66,75.35,3.89,562.12,15,24
351,226.2,true,72.69,5931,117.86,player-00278,MC,35,257,227.13,69.1,4.28,571.18,17,29
168,222.66,true,74.87,2837,118.54,player-00279,DEL,35,129,281,84.59,4.37,622.19,15,26
146,245.29,true,83.62,2398,119.07,player-00280,DEF,35,113,266.42,81.83,4.14,630.78,18,30
821,227.5,true,39.61,8188,114.69,player-00281,POR,12,170,180.13,52.69,7.42,522.33,26,56
852,210.5,true,49.07,8547,118.47,player-00282,DEF,12,180,179.4,49.05,5.54,508.37,24,48
845,213.23,true,50.18,8518,114.85,player-00283,DEF,12,177,182,50.87,7.51,510.09,26,57
870,227.85,true,43.89,8772,116.57,player-00284,MC,12,186,151.4,47.07,7.3,495.82,26,59
725,235.28,true,49.18,7202,118.69,player-00285,MC,12,153,194.26,54.93,7.17,548.23,26,53
743,215.31,true,64.43,7351,114.37,player-00286,DEL,12,158,215.46,61.62,6.02,545.13,21,51
823,242.84,true,44.68,8205,118.01,player-00287,DEF,12,171,160.84,44.32,5.82,521.68,24,51
520,216.79,true,66,5269,118.76,player-00288,MC,12,105,246.58,67.5,5.59,582.12,27,55
911,226.12,true,39.33,9184,113.23,player-00289,DEL,12,196,109.79,31.21,5.63,449.14,23,51
865,229.67,true,52.19,8683,120.41,player-00290,DEF,12,185,151.05,44.28,5.51,501.12,25,54
902,240.01,true,68.26,3818,120.31,player-00291,POR,14,86,245.56,70.49,3.78,605.88,21,33
641,246.22,true,74.73,2465,116.99,player-00292,DEF,14,61,266.4,76.57,4.58,629.6,20,36
1428,235.69,true,59.74,6606,118.46,player-00293,DEF,14,140,204.66,56.25,4.26,558.81,20,34
700,256.42,true,62.8,2749,118.52,player-00294,MC,14,66,248.63,73.44,3.47,623.57,20,30
1587,233.88,true,65.14,7442,117.03,player-00295,MC,14,162,192.18,59.33,3.84,543.09,17,27
419,242.53,true,80.75,1510,117.22,player-00296,DEL,14,43,288.33,91.17,4.33,648.09,18,31
437,257.35,true,69.23,1604,121.3,player-00297,DEF,14,45,267.68,72.46,3.14,646.33,21,30
1244,248.43,true,57.29,5626,121.3,player-00298,MC,14,120,206.69,63.12,3.59,576.41,19,29
840,229.53,true,69.37,3441,116.9,player-00299,DEL,14,81,265.75,75.51,4.47,612.18,17,30
954,260.31,true,61.56,4103,116.31,player-00300,DEF,14,92,224.33,61.62,4.43,600.95,20,35
15,233.68,true,98,122,122,player-00301,POR,08,5,351.22,99,4.99,706.9,24,43
165,246.56,true,86.54,1636,121.98,player-00302,DEF,08,83,277.12,78.65,3.47,645.66,26,39
70,244.96,true,88.33,636,121.94,player-00303,DEF,08,36,307.02,86.03,4.31,673.92,24,38
76,223.01,true,92.11,710,121.06,player-00304,MC,08,38,327.22,90.9,3.89,671.29,25,40
169,240.55,true,73.99,1673,122.44,player-00305,MC,08,85,281.88,79.52,3.99,644.87,24,36
61,228.09,true,84.49,579,122.23,player-00306,DEL,08,30,325.95,87.91,4.31,676.27,24,38
562,245.35,true,74.61,5107,121.88,player-00307,DEF,08,255,217.61,63.08,3.88,584.84,25,37
556,222.41,true,90.37,5047,121.89,player-00308,MC,08,250,241.51,68.67,3.38,585.81,25,37
,241.22,false,92.73,,122.87,player-00309,DEL,08,,304.45,98.16,3.38,668.53,23,34
105,217.92,true,87.47,1008,122.01,player-00310,DEF,08,52,321.49,95.35,4.21,661.41,22,34
364,253.06,true,56.3,4639,120.51,player-00311,POR,15,108,218.89,68.72,6.56,592.46,17,33
13,258.25,true,95.09,147,118.3,player-00312,DEF,15,3,327.41,95.05,5.42,703.95,17,36
439,207.38,true,71.83,5646,119.79,player-00313,DEF,15,125,249.04,70.23,4.85,576.21,18,34
298,251.35,true,65.68,3650,122.33,player-00314,MC,15,92,234.68,67.07,6.57,608.36,18,35
481,268.13,true,51.72,6231,121.95,player-00315,MC,15,134,175.72,50.2,6.84,565.79,19,39
152,257.72,true,72.95,1873,117.78,player-00316,DEL,15,53,265.48,72.14,7.01,640.98,16,34
520,223.58,true,57.93,6689,120.25,player-00317,DEF,15,145,213.37,61.49,6.26,557.2,18,33
176,251.64,true,68.47,2293,122.29,player-00318,MC,15,60,258.54,71.22,4.51,632.47,18,32
503,236.41,true,63.45,6526,123.69,player-00319,DEL,15,140,200.12,58.96,4.85,560.22,18,34
223,283.37,true,68.65,2733,121.87,player-00320,DEF,15,73,218.84,67.23,6.42,624.08,18,34
305,229.01,true,52.25,7275,121.44,player-00321,POR,28,305,196.35,62.54,8.05,546.79,25,44
123,248.77,true,63.15,3070,121.57,player-00322,DEF,28,123,247.78,70.19,5.6,618.12,22,36
301,235.3,true,69.51,7215,120.33,player-00323,DEF,28,301,192.29,56.74,9.01,547.92,20,42
302,191.21,true,64.72,7241,119.95,player-00324,MC,28,302,236.16,67.57,6.85,547.32,18,37
328,226.18,true,51.87,7637,122.57,player-00325,MC,28,328,189.6,57.38,6.7,538.34,24,44
317,224.88,true,55.61,7446,120.6,player-00326,DEL,28,317,197.52,57.86,8.02,543,23,40
330,239.1,true,48.03,7669,121.64,player-00327,DEF,28,330,176.76,50.63,6.7,537.49,22,40
268,211.78,true,64.12,6445,122.37,player-00328,MC,28,268,227.59,61.38,4.29,561.74,24,41
392,221.85,true,32.22,8941,120.79,player-00329,DEL,28,392,141.01,38.72,7.78,483.65,22,40
349,220.2,true,58.75,7984,119.36,player-00330,DEF,28,349,188.76,55.94,7.1,528.32,20,39
96,241.53,true,70.11,4998,112.58,player-00331,POR,06,36,232.38,70.65,8.82,586.49,18,49
76,244.11,true,70.78,4116,109.68,player-00332,DEF,06,30,246.96,75.73,7.06,600.75,19,49
116,257.42,true,73.1,6155,109.4,player-00333,DEF,06,45,200.31,58.22,7.14,567.12,16,47
40,238.17,true,77.68,2595,112.83,player-00334,MC,06,13,276.01,78.27,8.42,627,17,46
15,246.73,true,79.99,979,114.58,player-00335,MC,06,5,300.93,87,7.78,662.24,20,46
54,243.97,true,75.26,3025,115.05,player-00336,DEL,06,17,259.79,73.09,6.72,618.81,19,50
97,197,true,80.1,5000,116.52,player-00337,DEF,06,37,272.94,77.73,6.78,586.46,18,42
68,251.94,true,66.03,3491,110.59,player-00338,MC,06,24,248.74,74.16,6.47,611.27,18,49
,280.19,false,91.63,,114.92,player-00339,DEL,06,,279,91.99,6.33,674.11,16,42
17,259.52,true,80.01,1052,112.29,player-00340,DEF,06,6,288.2,87.87,6.86,660.01,16,43
558,243.73,true,57.91,5063,122.09,player-00341,POR,08,251,219.71,63.29,8.04,585.53,16,32
749,211.05,true,65.14,6886,125.14,player-00342,DEF,08,340,217.43,64.35,6.85,553.62,20,33
747,223.09,true,58.22,6824,121.6,player-00343,DEF,08,338,210.37,59.29,6.06,555.06,16,29
732,222.73,true,61.22,6651,124.48,player-00344,MC,08,330,210.62,61.13,7.44,557.83,19,35
874,204.46,true,58.78,8125,125.01,player-00345,MC,08,385,194.85,55.57,5.14,524.32,18,32
393,212.88,true,70.59,3692,125.35,player-00346,DEL,08,181,269.52,74.37,6.7,607.74,20,32
387,219.28,true,71.14,3672,125.53,player-00347,DEF,08,177,263.25,75.9,5.27,608.07,18,33
963,156.11,true,69.54,9092,121.44,player-00348,MC,08,426,190.14,58.16,4.6,467.69,18,29
704,200.72,true,62.11,6452,125.95,player-00349,DEL,08,319,234.89,67.78,3.93,561.56,18,29
808,184.41,true,67.05,7465,122.71,player-00350,DEF,08,367,235.48,64.59,4.4,542.6,18,28
17,191.51,true,95.5,798,121.6,player-00351,POR,50,13,355,98.68,6.09,668.11,15,37
26,204,true,94.88,948,121.36,player-00352,DEF,50,19,337.79,98.84,5.97,663.15,15,36
128,201.09,true,82.27,3609,120.66,player-00353,DEF,50,70,287.35,84.66,6.32,609.1,13,34
143,186.29,true,90.15,3976,122.79,player-00354,MC,50,79,294.37,84.58,5.97,603.45,15,36
146,177.67,true,86.76,4052,120.28,player-00355,MC,50,81,304.09,85.42,6.14,602.04,14,35
42,192.05,true,98,1342,122.82,player-00356,DEL,50,28,337.43,95.23,7.71,652.31,14,35
132,195.92,true,98,3739,119.89,player-00357,DEF,50,71,291.28,87.04,7.54,607.09,15,36
39,209.99,true,90.9,1290,120.48,player-00358,MC,50,27,323.06,91.87,7.02,653.54,15,32
75,189.45,true,97.65,2462,118.66,player-00359,DEL,50,44,321.52,92.15,8.03,629.64,14,38
32,200.68,true,98,1191,121.43,player-00360,DEF,50,23,333.98,98.65,7.17,656.09,15,33
1850,187.8,true,65.83,8917,113.29,player-00361,POR,23,143,184.38,56.82,6.9,485.47,13,27
1721,179.5,true,67.92,8112,116.74,player-00362,DEF,23,130,228.55,66.83,7.04,524.79,14,30
1458,175.22,true,71.34,6728,119.72,player-00363,DEF,23,100,261.63,73.29,3.47,556.57,14,21
1801,203.46,true,56.87,8591,114.14,player-00364,MC,23,137,188.52,53.19,5.31,506.12,14,29
1285,163.8,true,77.72,5818,116.96,player-00365,MC,23,82,292.53,91.12,5.34,573.28,12,25
1674,194.12,true,60.08,7910,119.66,player-00366,DEL,23,124,216.59,58.99,5.62,530.36,14,23
1269,181.33,true,77.88,5759,115.49,player-00367,DEF,23,80,277.36,79.16,4.97,574.18,15,29
1522,157.45,true,76.92,7042,115.49,player-00368,MC,23,105,278.2,81.66,5.7,551.15,12,27
1600,155.07,true,68.8,7558,115.11,player-00369,DEL,23,119,270.54,76.17,7.02,540.71,15,32
1624,145.36,true,76.98,7673,116.13,player-00370,DEF,23,121,275.86,80.4,7.07,537.36,13,28
1230,282.55,true,52.45,5531,121.54,player-00371,POR,29,267,174.12,51.83,6.56,578.21,24,39
516,287.92,true,74.76,1955,120.47,player-00372,DEF,29,122,231.19,66.69,8.64,639.58,22,39
746,298.04,true,58.47,2984,119.8,player-00373,DEF,29,168,201.83,61.1,8.6,619.68,23,41
834,286.07,true,59.63,3432,120.94,player-00374,MC,29,189,205.28,56.9,6.19,612.29,21,38
1733,280.42,true,54.49,8189,119.2,player-00375,MC,29,332,122.69,38.18,8.14,522.31,24,43
1252,274.5,true,55.14,5664,120.22,player-00376,DEL,29,275,181.14,56.01,7.76,575.87,24,40
918,287.63,true,68.62,3906,120.07,player-00377,DEF,29,205,196.76,58.97,9.01,604.46,21,40
229,255.13,true,81.85,720,122.92,player-00378,MC,29,54,292.94,82.79,7.52,670.99,20,28
331,284.2,true,66.26,1130,120.42,player-00379,DEL,29,76,253.02,68.24,6.84,657.65,21,35
1289,261.84,true,49.42,5839,121.1,player-00380,DEF,29,279,190,56.69,5.27,572.94,21,35
367,220.64,true,82.94,3496,120.19,player-00381,POR,08,168,270.4,81.18,4.11,611.23,26,40
,224.14,false,90.71,,117.74,player-00382,DEF,08,,259.19,83.4,6.23,601.06,27,42
73,218.52,true,88.76,686,120.36,player-00383,DEF,08,37,333.41,89.92,3.86,672.28,29,43
121,216.81,true,98,1149,119.07,player-00384,MC,08,60,321.33,99,6.02,657.21,29,44
28,219.91,true,98,254,117.59,player-00385,MC,08,9,356.13,99,5.84,693.63,26,41
450,219.35,true,83.78,4215,118.55,player-00386,DEL,08,205,261.22,75.43,6.51,599.11,29,48
174,237.82,true,81.76,1712,118.86,player-00387,DEF,08,88,287.37,82.87,4.09,644.05,28,43
31,250.23,true,86.4,303,116.63,player-00388,MC,08,12,323.54,88.04,5.4,690.4,24,35
119,220.54,true,98,1136,118.89,player-00389,DEL,08,58,318.08,92.63,5.99,657.5,22,35
103,238.8,true,80.55,977,117.84,player-00390,DEF,08,51,305.66,85.56,6.92,662.3,25,40
1034,199.59,true,80.06,4551,120.75,player-00391,POR,41,204,273.45,82.01,3.71,593.8,18,28
716,195.67,true,82.29,2848,123.11,player-00392,DEF,41,134,303.29,87.87,3.1,622.08,19,27
794,175.13,true,86.44,3259,122.96,player-00393,DEF,41,148,317.04,92.79,3.84,615.13,17,27
326,206.26,true,83.62,1122,121.87,player-00394,MC,41,54,329.75,96.7,4.14,657.87,18,30
1172,198.75,true,76.74,5253,123.06,player-00395,MC,41,232,260.56,73.85,3.59,582.37,19,29
362,195.78,true,87.15,1273,123.73,player-00396,DEL,41,63,334.47,95.54,2.22,653.97,19,24
901,193.7,true,84.4,3813,124.24,player-00397,DEF,41,181,288.01,81.22,3.35,605.95,19,28
1107,198.93,true,72.29,4959,120.75,player-00398,MC,41,219,267.44,76.46,3.89,587.12,20,32
302,222.72,true,84.48,1027,122.68,player-00399,DEL,41,49,315.36,94.21,2.54,660.76,19,25
713,193.56,true,90.89,2834,124.19,player-00400,DEF,41,132,304.48,86.33,2.83,622.23,19,26
314,239.34,true,65.48,3033,110.62,player-00401,POR,17,62,268.72,79.78,4.23,618.68,13,22
953,190.71,true,61.62,8965,108.62,player-00402,DEF,17,187,182.11,54.27,4.76,481.44,14,26
735,214.25,true,69.63,6709,106.91,player-00403,DEF,17,129,235.63,69.85,5.62,556.79,14,31
693,239.65,true,63.31,6385,108.82,player-00404,MC,17,122,214.36,61.9,4.81,562.84,16,30
805,202.24,true,65.71,7451,112.84,player-00405,MC,17,141,227.84,72.56,5.14,542.92,16,32
836,236.19,true,53.59,7796,109.97,player-00406,DEL,17,150,187.89,52.37,5.33,534.05,13,27
685,190.41,true,69.64,6264,108.55,player-00407,DEF,17,121,266.27,73.76,5.31,565.23,14,29
968,216.25,true,52.51,9165,108.36,player-00408,MC,17,194,128.82,40.34,5.45,453.43,15,32
952,200.23,true,49.1,8963,109.6,player-00409,DEL,17,186,171.93,53.88,5.3,481.76,15,31
409,242.77,true,73.94,3857,111.69,player-00410,DEF,17,79,250.79,75.14,5.45,605.26,15,32
170,243.93,true,98,518,122.79,player-00411,POR,29,41,312.3,94.15,3,679.02,15,21
8,252.62,true,98,20,120.53,player-00412,DEF,29,3,361.25,99,3.47,734.4,14,21
1004,211.23,true,94.33,4394,123.12,player-00413,DEF,29,223,261.75,77.12,3.47,596.1,14,21
31,255.36,true,95.5,94,119.05,player-00414,MC,29,10,336.1,92.41,3.47,710.51,14,21
50,254.09,true,94.48,145,122.33,player-00415,MC,29,14,327.75,91.97,3.89,704.17,15,24
242,218.89,true,98,750,122.94,player-00416,DEL,29,59,327.99,95.91,4.21,669.82,16,27
67,230.71,true,98,193,121.88,player-00417,DEF,29,22,346.52,99,4.14,699.12,15,25
,210.8,false,85.19,,117.48,player-00418,MC,29,,278.59,91.98,4.14,606.86,12,20
433,220.55,true,94.52,1589,117.8,player-00419,DEL,29,103,308.27,90.14,4.14,646.62,12,20
531,224.55,true,89.71,2021,122.17,player-00420,DEF,29,124,291.56,85.23,4.05,638.28,14,23
869,212.09,true,44.69,8737,123.14,player-00421,POR,46,335,163.14,49,4.58,498.37,25,45
599,234.71,true,57.24,5975,122.75,player-00422,DEF,46,231,212.87,60.83,4.52,570.32,27,48
643,240.2,true,55.22,6393,121.7,player-00423,DEF,46,250,200.79,55.61,4.18,562.69,28,47
746,251.22,true,58.79,7391,119.26,player-00424,MC,46,292,173.69,48.75,4.92,544.17,24,46
511,236.31,true,55.68,5129,123.38,player-00425,MC,46,193,224.75,63.88,4.31,584.44,28,48
425,254.22,true,58.27,4247,124.05,player-00426,DEL,46,162,220.34,59.75,4.31,598.61,28,48
805,229.41,true,58.88,7994,122.98,player-00427,DEF,46,317,175.65,51.55,4.54,528.04,28,50
490,233.14,true,56.27,4900,124.32,player-00428,MC,46,183,230.81,66.75,4.31,588.28,28,48
639,258.78,true,50.2,6373,124.34,player-00429,DEL,46,248,179.94,52.34,4.66,563.07,23,42
676,245.63,true,52.83,6779,124.92,player-00430,DEF,46,263,185.16,52.32,4.27,555.71,27,46
49,230.72,true,81.74,1889,115.47,player-00431,POR,30,49,294.46,80.54,3.64,640.65,13,20
,241.41,false,77.75,,114.98,player-00432,DEF,30,,285.17,78.82,4.49,641.56,13,23
163,235.74,true,61.51,7026,116.08,player-00433,DEF,30,163,199.58,58.11,3.47,551.4,14,21
,252.62,false,69.69,,116.24,player-00434,MC,30,,248.12,75.32,2.49,616.98,13,17
85,223.2,true,77.28,4107,114.34,player-00435,MC,30,85,263.32,74.92,4.14,600.86,12,20
63,245.93,true,70.38,2804,114.52,player-00436,DEL,30,63,262.21,80.56,2.67,622.66,12,16
179,208.49,true,76.76,7602,114.39,player-00437,DEF,30,179,216.59,68.42,4.23,539.48,13,22
55,255.67,true,78.54,2251,114.21,player-00438,MC,30,55,263.53,77.74,3.64,633.41,13,20
42,254.51,true,80.89,1590,113.88,player-00439,DEL,30,42,278.22,80,2.01,646.61,13,16
17,267.01,true,76.04,607,113.01,player-00440,DEF,30,17,295.25,85.53,3.63,675.27,12,18
186,217.9,true,76.83,3100,118.69,player-00441,POR,35,141,280.97,80.91,6.51,617.57,26,50
45,214.3,true,98,791,120.38,player-00442,DEF,35,35,333.7,99,5.58,668.38,27,44
327,214.7,true,87.33,5481,120.27,player-00443,DEF,35,239,243.95,77.21,6.79,578.91,27,51
353,205.32,true,83.11,5955,115.78,player-00444,MC,35,259,249.58,74.59,4.97,570.68,22,39
129,212.83,true,88.31,2109,118.46,player-00445,MC,35,103,305.08,89.32,6.79,636.37,25,47
278,194.9,true,78.43,4568,120.76,player-00446,DEL,35,205,277.85,80.77,5.12,593.52,27,50
30,220.58,true,97.79,508,118.37,player-00447,DEF,35,25,340.38,99,4.49,679.33,26,46
137,219.45,true,83.68,2238,119.92,player-00448,MC,35,109,294.25,79.79,5,633.63,24,43
89,237.23,true,90.23,1486,118.83,player-00449,DEL,35,73,292.57,82.45,4.53,648.63,23,41
157,197.4,true,86.07,2619,119.95,player-00450,DEF,35,121,309.12,84.62,4.88,626.46,24,42
184,183.52,true,83.93,4620,113.93,player-00451,POR,28,184,295.28,84.1,4.14,592.73,18,30
320,189.36,true,71.05,7506,114.47,player-00452,DEF,28,320,237.89,68.05,3.47,541.72,18,27
168,198.21,true,83.63,4201,113.9,player-00453,DEF,28,168,287.24,81.23,3.62,599.36,15,23
334,157.47,true,76.51,7704,111.45,player-00454,MC,28,334,267.43,81.2,3.99,536.35,16,26
377,196.95,true,74.23,8552,113.02,player-00455,MC,28,377,198.05,61.86,3.89,508.01,15,24
370,157.8,true,70.51,8369,116.91,player-00456,DEL,28,370,241.08,70.01,3,515.8,20,28
368,183.09,true,72.94,8330,117.31,player-00457,DEF,28,368,217.02,63.59,2.31,517.42,18,23
374,174.01,true,68.43,8496,115.81,player-00458,MC,28,374,221.08,64.81,3.34,510.9,17,25
205,187.5,true,81.92,5018,114.53,player-00459,DEL,28,205,284.21,81.33,3.74,586.24,16,25
383,171.34,true,77.85,8637,114.49,player-00460,DEF,28,383,217.9,65.4,3.6,503.73,17,26
32,272.32,true,73.67,779,116.05,player-00461,POR,20,10,280.39,79.07,7.03,668.75,22,47
490,274.1,true,62.36,7438,116.31,player-00462,DEF,20,116,152.82,48.48,7.4,543.23,24,51
354,266.21,true,57.58,5528,116.34,player-00463,DEF,20,78,195.71,54.16,7.18,578.26,26,53
486,239.18,true,69.45,7382,117.63,player-00464,MC,20,115,187.64,58.65,7.49,544.46,25,50
71,283.66,true,70.6,1396,117.01,player-00465,MC,20,17,250.09,72.33,7.82,650.76,23,49
91,269.01,true,70.74,1722,120.17,player-00466,DEL,20,23,254.72,71.51,5,643.9,23,41
247,277.43,true,63.67,4046,116.93,player-00467,DEF,20,47,207.83,61.13,6.99,602.19,25,49
206,274.1,true,60.85,3577,119.08,player-00468,MC,20,42,216.42,59.59,5.11,609.59,24,44
400,260.29,true,59.91,6138,116.17,player-00469,DEL,20,91,190.92,54.11,5.73,567.38,24,50
309,271.75,true,64.01,5028,117.89,player-00470,DEF,20,62,196.48,57.73,7.4,586.12,21,44
159,182.71,true,66.11,8572,117.61,player-00471,POR,31,159,207.17,62.66,5.97,507.48,15,36
143,195.05,true,71.97,7806,118.88,player-00472,DEF,31,143,219.95,65.65,4.99,533.88,17,33
119,188.24,true,73.89,6783,119.6,player-00473,DEF,31,119,247.83,68.89,5.42,555.67,17,36
114,191.79,true,71.72,6535,118.75,player-00474,MC,31,114,249.5,77.56,5.64,560.04,18,40
103,209.57,true,65.33,5846,119.26,player-00475,MC,31,103,243.98,68.4,6.97,572.81,18,38
71,204.29,true,69.97,4049,117.6,player-00476,DEL,31,71,280.25,82.17,5.93,602.14,16,38
99,219.37,true,68,5689,120.08,player-00477,DEF,31,99,235.99,67.1,7.5,575.44,16,38
,180.74,false,67.47,,115.97,player-00478,MC,31,,245.65,81.04,7.32,542.36,18,41
148,228.2,true,48.07,8080,116.4,player-00479,DEL,31,148,181.06,51.68,6.56,525.67,17,33
162,197.67,true,55.4,8661,117.28,player-00480,DEF,31,162,187.45,51.83,5.14,502.4,17,34
379,215.59,true,64.4,4849,120.37,player-00481,POR,27,86,253.11,73.07,5.32,589.06,18,29
358,213.59,true,84.28,4547,119.63,player-00482,DEF,27,81,260.7,79.35,5.47,593.92,18,30
193,255.15,true,76.44,2470,121.46,player-00483,DEF,27,47,252.89,72.5,6.06,629.5,20,34
386,252.98,true,62.14,4925,120.72,player-00484,MC,27,87,214.09,59.29,5.94,587.79,19,31
168,218.78,true,74.19,2185,119.13,player-00485,MC,27,40,296.66,88.16,5.13,634.58,20,32
167,230.12,true,78.92,2166,119.95,player-00486,DEL,27,39,285.09,77.47,4.58,635.17,20,29
107,256.9,true,75.71,1313,119.13,player-00487,DEF,27,27,276.99,77.59,4.58,653.02,18,29
579,228.85,true,58.43,7665,118.58,player-00488,MC,27,114,190.13,54.51,5.87,537.55,15,26
347,211.56,true,67.46,4391,120.09,player-00489,DEL,27,80,264.5,73.51,6.13,596.15,19,32
320,225.76,true,73.55,3959,120.08,player-00490,DEF,27,75,257.82,74.92,3.24,603.65,20,29
991,247.22,true,63.22,4323,122.11,player-00491,POR,11,202,227.98,61.78,3,597.31,15,21
157,253.19,true,83.42,471,118.58,player-00492,DEF,11,26,309.3,85,4.37,681.07,15,26
583,256.33,true,74.74,2215,120.05,player-00493,DEF,11,128,257.71,76.97,5.62,634.09,14,23
1265,250.17,true,64.45,5753,120.19,player-00494,MC,11,256,203.95,57.64,3.89,574.31,15,24
1215,243.73,true,71.8,5459,122.55,player-00495,MC,11,246,212.92,67.04,3.6,579.2,17,26
598,243.47,true,76.05,2273,122.27,player-00496,DEL,11,130,267.19,78.15,3.47,632.93,14,21
174,266.95,true,78.43,529,121.32,player-00497,DEF,11,29,289.95,81.29,6,678.22,16,28
1282,222.56,true,71.89,5809,121.16,player-00498,MC,11,261,229.68,70.69,4.05,573.4,14,23
231,239.54,true,87.92,724,121.29,player-00499,DEL,11,44,309.93,91.11,4.76,670.75,14,26
655,251.2,true,79.02,2508,120.32,player-00500,DEF,11,143,257.17,72.97,4.54,628.69,14,25
,188.14,true,65.76,7590,117.29,player-00501,POR,51,79,234.38,66.73,5.47,539.82,14,30
,213.24,true,68.82,7488,118.94,player-00502,DEF,51,75,209.86,62.04,4.95,542.04,14,27
,145.36,true,66.54,8436,120.06,player-00503,DEF,51,92,247.82,73.52,5.67,513.24,14,27
,182.89,true,82.4,5322,118.4,player-00504,MC,51,53,279.87,81.03,6.19,581.16,15,33
,198.5,true,72.47,7386,116.94,player-00505,MC,51,72,228.89,67.42,6.35,544.33,13,29
,228.3,true,77.51,4775,112.41,player-00506,DEL,51,50,249.6,76.4,5.56,590.31,11,24
,198.57,true,66.85,7536,118.06,player-00507,DEF,51,78,224.57,69.18,4.97,541.2,15,29
,187.18,true,80.26,4499,118.78,player-00508,MC,51,47,288.59,78.74,4.69,594.55,12,22
,160.16,true,69.55,7765,116.03,player-00509,DEL,51,85,258.73,73.69,6.45,534.91,12,27
,207.42,true,65.73,7395,116.45,player-00510,DEF,51,73,220.2,62.25,6.45,544.07,12,27
144,236.46,true,79.2,1485,121.52,player-00511,POR,03,57,290.66,78.68,4.21,648.64,16,27
634,211.7,true,73.06,6336,119.64,player-00512,DEF,03,255,232.55,67,4.87,563.89,14,23
779,185.37,true,62.94,7660,121.68,player-00513,DEF,03,310,230.57,62.78,4.09,537.61,14,20
347,240.64,true,62.82,3544,119.63,player-00514,MC,03,139,250.02,73.18,4.09,610.29,17,25
693,223.88,true,63.77,6877,117.54,player-00515,MC,03,278,212.4,64.94,4.71,553.82,16,26
775,224.57,true,55.39,7633,122.43,player-00516,DEL,03,308,191.44,53.88,5.12,538.44,16,28
843,225.55,true,55.86,8450,121.12,player-00517,DEF,03,339,165.93,47.03,4.93,512.6,16,27
